Data;Hora;ID do Pedido;Código;Produto;Categoria;SubCategoria;Quantidade; Preço Unitário ; Total do Pedido ; Custo Unitário ; Custo Total ;Forma de Pagamento;Tipo;Localidade; Bairro 
29/04/2023;21:58;4085;109;MOQUECA DE ARRAIA 200G;ALIMENTOS; ENTRADAS;3;R$ 36,03 ;R$ 108,09 ;R$ 7,29 ;21,86;Pix;Delivery;Sorocaba;Campolim
29/04/2023;13:40;4086;790;CAIP FRUTA VODKA CIROC;DRINKS; CAIPIROSCAS DE FRUTA;5;R$ 36,90 ;R$ 184,50 ;R$ 21,57 ;107,86;Pix;Presencial;Sorocaba;Jardim Paulista
29/04/2023;14:52;4087;9;CAMARAO ALHO E OLEO;ALIMENTOS; ENTRADAS;9;R$ 49,68 ;R$ 447,12 ;R$ 13,22 ;118,98;Cartão de Crédito;Presencial;Sorocaba;Jardim Tulipas
29/04/2023;21:35;4088;4;ARRUMADINHO;ALIMENTOS; ENTRADAS;1;R$ 50,68 ;R$ 50,68 ;R$ 16,71 ;16,71;Pix;Presencial;Votorantim;Vossoroca
29/04/2023;21:13;4089;107;FILE DE PARGO COM ALCAPARRAS INDIVIDUAL;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;5;R$ 53,60 ;R$ 268,00 ;R$ 28,98 ;144,92;Dinheiro;Presencial;Sorocaba;Vila Hortência
29/04/2023;22:47;4090;44;COSTELINHA DE TAMBAQUI;ALIMENTOS; ENTRADAS;5;R$ 54,90 ;R$ 274,50 ;R$ 30,75 ;153,75;Cartão de Crédito;Delivery;Sorocaba;Campolim
29/04/2023;14:56;4091;171;ARROZ DE CAMARAO;ALIMENTOS; PRATOS RISOTOS;6;R$ 60,00 ;R$ 360,00 ;R$ 40,37 ;242,19;Cartão de Crédito;Delivery;Sorocaba;Jardim São Paulo
29/04/2023;12:13;4092;40;CARNE DO SOL APERITIVO TRINCHADA;ALIMENTOS; ENTRADAS;2;R$ 69,29 ;R$ 138,58 ;R$ 10,31 ;20,63;Cartão de Crédito;Presencial;Sorocaba;Vila Serrana
29/04/2023;21:02;4093;8;CAMARAO A MILANESA;ALIMENTOS; ENTRADAS;4;R$ 69,37 ;R$ 277,48 ;R$ 19,18 ;76,7;Cartão de Crédito;Delivery;Sorocaba;Jardim Piazza Di Roma
29/04/2023;21:19;4094;29;VINAGRETE DE POLVO;ALIMENTOS; ENTRADAS;11;R$ 75,80 ;R$ 833,80 ;R$ 28,60 ;314,6;Cartão de Crédito;Delivery;Votorantim;Vila Nova
29/04/2023;14:10;4095;1565;VINHO BRANCO MORANDE VISIONARIO CHARDONNAY 750ML;BEBIDAS ALCOOLICAS ; VINHOS E ESPUMANTES;1;R$ 89,00 ;R$ 89,00 ;R$ 40,15 ;40,15;Cartão de Crédito;Presencial;Votorantim;Jardim Serrano
29/04/2023;13:07;4096;201;FILE MIGNON ALTO INDIVIDUAL;ALIMENTOS; PRATOS DE CARNES;4;R$ 89,80 ;R$ 359,20 ;R$ 32,53 ;130,11;Pix;Presencial;Sorocaba;Jardim Europa
29/04/2023;22:04;4097;100;CAVALA EM POSTA;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;2;R$ 109,63 ;R$ 219,26 ;R$ 20,99 ;41,97;Pix;Presencial;Sorocaba;Jardim Piazza Di Roma
29/04/2023;12:29;4098;106;FILE DE PARGO COM ALCAPARRAS;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;7;R$ 117,38 ;R$ 821,66 ;R$ 52,01 ;364,05;Cartão de Crédito;Presencial;Sorocaba;Vila Serrana
29/04/2023;21:22;4099;203;FILE MIGNON TRINCHADO;ALIMENTOS; PRATOS DE CARNES;5;R$ 129,00 ;R$ 645,00 ;R$ 43,70 ;218,52;Cartão de Crédito;Presencial;Sorocaba;Campolim
29/04/2023;19:26;4100;162;MOQUECA DE CAMARAO;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;1;R$ 149,89 ;R$ 149,89 ;R$ 48,71 ;48,71;Cartão de Crédito;Presencial;Sorocaba;Vila Hortência
29/04/2023;21:03;4101;6;FILE DE PEIXE NO PAPILOTE;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;3;R$ 156,85 ;R$ 470,55 ;R$ 45,65 ;136,94;Cartão de Crédito;Delivery;Votorantim;Vila Nova
29/04/2023;20:45;4102;108;FILE DE PESCADA AMARELA NO AZEITE NA CROSTA DE CASTANHA;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;3;R$ 179,79 ;R$ 539,37 ;R$ 45,56 ;136,69;Pix;Delivery;Votorantim;Vossoroca
30/04/2023;14:33;4103;73;AGUA CRYSTAL C/ GAS 500ML;BEBIDAS NAO ALCOOLICAS ; AGUA MINERAL;1;R$ 4,90 ;R$ 4,90 ;R$ 1,40 ;1,4;Pix;Delivery;Sorocaba;Campolim
30/04/2023;11:38;4104;1101;REFRIGERANTE SPRITE FRESH LIMAO 510ML PET;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;15;R$ 5,00 ;R$ 75,00 ;R$ 2,99 ;44,85;Cartão de Crédito;Presencial;Sorocaba;Campolim
30/04/2023;21:04;4105;936;REFRIGERANTE LATA SPRITE 350ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;20;R$ 5,00 ;R$ 100,00 ;R$ 2,44 ;48,8;Cartão de Crédito;Presencial;Sorocaba;Jardim Piazza Di Roma
30/04/2023;13:31;4106;930;REFRIGERANTE LATA COCA COLA 350ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;35;R$ 6,00 ;R$ 210,00 ;R$ 2,64 ;92,4;Cartão de Crédito;Presencial;Votorantim;Jardim Tatiana
30/04/2023;19:31;4107;995;REFRIGERANTE LATA FANTA GUARANA  350ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;38;R$ 6,50 ;R$ 247,00 ;R$ 2,44 ;92,72;Dinheiro;Presencial;Sorocaba;Jardim Piazza Di Roma
30/04/2023;13:49;4108;929;COCO VERDE UND;BEBIDAS NAO ALCOOLICAS ; COCO VERDE;447;R$ 6,69 ;R$ 2.990,43 ;R$ 2,00 ;894;Cartão de Crédito;Presencial;Votorantim;Jardim Primavera
30/04/2023;13:46;4109;672;REFRIGERANTE TONICA CITRUS SCHWEPPES;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;11;R$ 7,00 ;R$ 77,00 ;R$ 2,64 ;29,04;Dinheiro;Presencial;Votorantim;Jardim Serrano
30/04/2023;14:36;4110;900;REFRIGERANTE KS COCA COLA 290ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;355;R$ 7,81 ;R$ 2.772,55 ;R$ 2,03 ;720,65;Pix;Presencial;Sorocaba;Jardim São Paulo
30/04/2023;21:29;4111;901;REFRIGERANTE KS COCA COLA ZERO 290ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;176;R$ 7,85 ;R$ 1.381,60 ;R$ 2,03 ;357,28;Pix;Delivery;Votorantim;Jardim Primavera
30/04/2023;19:54;4112;903;REFRIGERANTE KS FANTA LARANJA 290ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;8;R$ 7,90 ;R$ 63,20 ;R$ 2,03 ;16,24;Cartão de Crédito;Presencial;Sorocaba;Jardim Tulipas
30/04/2023;14:49;4113;968;SUCO COPO TANGERINA;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;1;R$ 8,90 ;R$ 8,90 ;R$ 5,41 ;5,41;Dinheiro;Presencial;Sorocaba;Jardim do Sol
30/04/2023;14:14;4114;964;SUCO COPO LARANJA;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;71;R$ 9,84 ;R$ 698,64 ;R$ 3,44 ;244,32;Dinheiro;Presencial;Sorocaba;Jardim Tulipas
30/04/2023;22:33;4115;550;VODKA SMIRNOFF RED DOSE;BEBIDAS ALCOOLICAS ; VODKAS;2;R$ 9,89 ;R$ 19,78 ;R$ 1,89 ;3,78;Pix;Delivery;Sorocaba;Campolim
30/04/2023;13:52;4116;43;MOLHO DO CARANGUEJO;ALIMENTOS; ENTRADAS;5;R$ 9,90 ;R$ 49,50 ;R$ 2,75 ;13,75;Cartão de Crédito;Presencial;Sorocaba;Jardim do Sol
30/04/2023;12:00;4117;967;SUCO COPO KIWI;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;1;R$ 12,86 ;R$ 12,86 ;R$ 2,32 ;2,32;Cartão de Crédito;Presencial;Sorocaba;Jardim Europa
30/04/2023;21:47;4118;807;CERVEJA DEVASSA LAGER 600ML;BEBIDAS ALCOOLICAS ; CERVEJAS 600ML;407;R$ 13,50 ;R$ 5.494,50 ;R$ 4,79 ;1.949,53;Pix;Presencial;Votorantim;Vossoroca
30/04/2023;19:02;4119;1911;SOBREMESA PUDIM DE LEITE UND; DOCES ; TORTAS ;5;R$ 14,79 ;R$ 73,95 ;R$ 2,80 ;14;Pix;Presencial;Sorocaba;Jardim do Sol
30/04/2023;21:30;4120;842;CERVEJA HEINEKEN LN 330ML;BEBIDAS ALCOOLICAS ; CERVEJA LONG NECK;21;R$ 15,87 ;R$ 333,27 ;R$ 4,82 ;101,3;Cartão de Crédito;Delivery;Votorantim;Vila Nova
30/04/2023;13:45;4121;311;BAIAO DE DOIS;ALIMENTOS; ACOMPANHAMENTOS;19;R$ 17,63 ;R$ 334,97 ; R$ -   ; -   ;Cartão de Crédito;Presencial;Sorocaba;Jardim Paulista
30/04/2023;12:58;4122;859;CERVEJA EISENBAHN PILSEN 600ML;BEBIDAS ALCOOLICAS ; CERVEJAS 600ML;96;R$ 17,86 ;R$ 1.714,56 ;R$ 5,76 ;552,9;Pix;Presencial;Sorocaba;Jardim Vergueiro
30/04/2023;19:32;4123;1900;SOBREMESA MINI TORTA CASADINHO UND; DOCES ; TORTAS ;1;R$ 19,80 ;R$ 19,80 ;R$ 17,50 ;17,5;Pix;Presencial;Sorocaba;Vila Hortência
30/04/2023;12:02;4124;823;CERVEJA BADEN CRISTAL LONG NECK 600ML;BEBIDAS ALCOOLICAS ; CERVEJA LONG NECK;1;R$ 19,90 ;R$ 19,90 ;R$ 6,60 ;6,6;Cartão de Crédito;Delivery;Sorocaba;Jardim Tulipas
30/04/2023;13:23;4125;797;COQUETEL SEM ALCOOL SODA DE MACA VERDE;DRINKS; COQUETEIS;10;R$ 19,90 ;R$ 199,00 ;R$ 8,83 ;88,33;Pix;Delivery;Sorocaba;Jardim Paulista
30/04/2023;19:25;4126;1111;ENERGETICO RED BULL TROPICAL 250ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;2;R$ 19,90 ;R$ 39,80 ;R$ 7,66 ;15,32;Dinheiro;Delivery;Votorantim;Jardim Serrano
30/04/2023;12:55;4127;1200;ENERGETICO RED BULL SEM ACUCAR 250ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;1;R$ 19,90 ;R$ 19,90 ;R$ 7,66 ;7,66;Dinheiro;Presencial;Sorocaba;Jardim Vergueiro
30/04/2023;12:09;4128;601;CAIP FRUTAS MISTAS YPIOCA;DRINKS; CAIPIROSCAS MISTAS;1;R$ 20,77 ;R$ 20,77 ;R$ 3,46 ;3,46;Pix;Presencial;Sorocaba;Jardim do Sol
30/04/2023;21:17;4129;61;PASTEL QUEIJO 06 UNIDADE;ALIMENTOS; ENTRADAS;87;R$ 21,72 ;R$ 1.889,64 ;R$ 8,05 ;700,02;Cartão de Crédito;Presencial;Votorantim;Vossoroca
30/04/2023;22:07;4130;70;PASTEL CARNE COM AZEITONA 06 UNIDADE;ALIMENTOS; ENTRADAS;29;R$ 24,61 ;R$ 713,69 ;R$ 5,84 ;169,22;Pix;Delivery;Votorantim;Jardim Primavera
30/04/2023;20:32;4131;631;CAIP FRUTA MISTA VODKA SMIRNOFF;DRINKS; CAIPIROSCAS MISTAS;26;R$ 24,87 ;R$ 646,62 ;R$ 9,34 ;242,75;Cartão de Crédito;Presencial;Sorocaba;Jardim Tulipas
30/04/2023;14:50;4132;1903;SOBREMESA CHAPEU DE PALHA; DOCES ; TORTAS ;4;R$ 24,90 ;R$ 99,60 ;R$ 33,70 ;134,8;Cartão de Crédito;Presencial;Votorantim;Jardim Tatiana
30/04/2023;12:14;4133;92;CAIP ESPECIAIS YPIOCA 150;DRINKS; COQUETEIS;1;R$ 25,30 ;R$ 25,30 ;R$ 6,87 ;6,87;Dinheiro;Delivery;Sorocaba;Jardim Vergueiro
30/04/2023;14:34;4134;889;CERVEJA BADEN GOLD ALE LONG NECK 600ML;BEBIDAS ALCOOLICAS ; CERVEJA LONG NECK;1;R$ 26,90 ;R$ 26,90 ;R$ 11,12 ;11,12;Dinheiro;Delivery;Sorocaba;Vila Hortência
30/04/2023;19:39;4135;884;CERVEJA BADEN AMERICAN IPA LONG NECK 600ML;BEBIDAS ALCOOLICAS ; CERVEJA LONG NECK;1;R$ 26,90 ;R$ 26,90 ;R$ 11,12 ;11,12;Cartão de Crédito;Delivery;Sorocaba;Vila Hortência
30/04/2023;13:09;4136;789;COQUETEL DESDE 92;DRINKS; COQUETEIS;1;R$ 27,90 ;R$ 27,90 ;R$ 12,59 ;12,59;Cartão de Crédito;Presencial;Sorocaba;Jardim Europa
30/04/2023;14:32;4137;205;PANELADA 200 GRAMAS;ALIMENTOS; ENTRADAS;5;R$ 38,79 ;R$ 193,95 ;R$ 5,59 ;27,95;Pix;Delivery;Sorocaba;Vila Hortência
30/04/2023;20:18;4138;792;CAIP ESPECIAIS VODKA CIROC;DRINKS; COQUETEIS;1;R$ 38,90 ;R$ 38,90 ;R$ 25,07 ;25,07;Cartão de Crédito;Delivery;Votorantim;Jardim Primavera
30/04/2023;19:45;4139;80;BOLINHA DE CAMARAO CATUPIRI;ALIMENTOS; ENTRADAS;12;R$ 38,96 ;R$ 467,52 ;R$ 5,73 ;68,79;Cartão de Crédito;Presencial;Sorocaba;Jardim Tulipas
30/04/2023;20:45;4140;10;PIABA FRITA;ALIMENTOS; ENTRADAS;18;R$ 39,78 ;R$ 716,04 ;R$ 5,29 ;95,25;Pix;Delivery;Votorantim;Vossoroca
30/04/2023;14:38;4141;14;FRANGO A PASSARINHA;ALIMENTOS; ENTRADAS;16;R$ 48,64 ;R$ 778,24 ;R$ 20,16 ;322,64;Cartão de Crédito;Presencial;Sorocaba;Campolim
30/04/2023;20:43;4142;4;ARRUMADINHO;ALIMENTOS; ENTRADAS;2;R$ 50,68 ;R$ 101,36 ;R$ 16,71 ;33,41;Pix;Presencial;Sorocaba;Jardim Tulipas
30/04/2023;12:07;4143;44;COSTELINHA DE TAMBAQUI;ALIMENTOS; ENTRADAS;7;R$ 54,90 ;R$ 384,30 ;R$ 30,75 ;215,25;Cartão de Crédito;Presencial;Sorocaba;Jardim Tulipas
30/04/2023;13:45;4144;163;ESCONDIDINHO DE CAMARAO INDIVIDUAL;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;5;R$ 59,44 ;R$ 297,20 ;R$ 16,51 ;82,56;Pix;Presencial;Sorocaba;Jardim Paulista
30/04/2023;21:36;4145;171;ARROZ DE CAMARAO;ALIMENTOS; PRATOS RISOTOS;13;R$ 60,00 ;R$ 780,00 ;R$ 40,37 ;524,75;Dinheiro;Presencial;Votorantim;Vila Nova
30/04/2023;11:46;4146;199;MOQUECA VEGANA DE BANANA DA TERRA;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;1;R$ 69,17 ;R$ 69,17 ;R$ 10,88 ;10,88;Pix;Delivery;Sorocaba;Vila Serrana
30/04/2023;20:19;4147;40;CARNE DO SOL APERITIVO TRINCHADA;ALIMENTOS; ENTRADAS;9;R$ 69,29 ;R$ 623,61 ;R$ 10,31 ;92,83;Cartão de Crédito;Presencial;Sorocaba;Jardim Tulipas
30/04/2023;21:04;4148;8;CAMARAO A MILANESA;ALIMENTOS; ENTRADAS;16;R$ 69,37 ;R$ 1.109,92 ;R$ 19,18 ;306,82;Dinheiro;Delivery;Sorocaba;Jardim Piazza Di Roma
30/04/2023;12:53;4149;220;PANELADA 400 GRAMAS;ALIMENTOS; ENTRADAS;1;R$ 72,33 ;R$ 72,33 ;R$ 5,45 ;5,45;Cartão de Crédito;Presencial;Sorocaba;Jardim Europa
30/04/2023;20:23;4150;1702;ESPUMANTE SANTA COLINA MOSCATEL 750ML.;BEBIDAS ALCOOLICAS ; VINHOS E ESPUMANTES;1;R$ 85,00 ;R$ 85,00 ;R$ 39,90 ;39,9;Pix;Presencial;Sorocaba;Jardim Tulipas
30/04/2023;19:31;4151;1520;VINHO BRANCO CHILANO SAUVIGNON BLANC 750M;BEBIDAS ALCOOLICAS ; VINHOS E ESPUMANTES;2;R$ 89,00 ;R$ 178,00 ;R$ 35,89 ;71,78;Cartão de Crédito;Delivery;Sorocaba;Jardim Piazza Di Roma
30/04/2023;14:47;4152;231;CARNE DE SOL NORDESTINA;ALIMENTOS; PRATOS DE CARNES;9;R$ 107,58 ;R$ 968,22 ;R$ 19,79 ;178,13;Pix;Delivery;Sorocaba;Jardim do Sol
30/04/2023;12:34;4153;113;PEIXE A DELICIA;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;2;R$ 157,20 ;R$ 314,40 ;R$ 65,77 ;131,54;Cartão de Crédito;Presencial;Votorantim;Jardim Serrano
30/04/2023;13:02;4154;282;SALMAO TERIYAK;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;3;R$ 159,90 ;R$ 479,70 ;R$ 58,17 ;174,51;Cartão de Crédito;Delivery;Sorocaba;Jardim Europa
30/04/2023;22:43;4155;110;POLVO AO FORNO;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;2;R$ 168,00 ;R$ 336,00 ;R$ 56,57 ;113,14;Cartão de Crédito;Delivery;Sorocaba;Campolim
30/04/2023;13:28;4156;151;FILE DE PEIXE AO MOLHO DE CAMARAO;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;1;R$ 213,51 ;R$ 213,51 ;R$ 54,45 ;54,45;Cartão de Crédito;Presencial;Sorocaba;Vila Hortência
30/04/2023;11:41;4157;119;CHAPA DE MARISCO;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;1;R$ 213,72 ;R$ 213,72 ;R$ 69,72 ;69,72;Cartão de Crédito;Presencial;Sorocaba;Jardim do Sol
01/05/2023;12:13;4158;300;ARROZ BRANCO;ALIMENTOS; ACOMPANHAMENTOS;13;R$ 4,00 ;R$ 52,00 ;R$ 0,76 ;9,88;Cartão de Crédito;Presencial;Sorocaba;Vila Serrana
01/05/2023;12:58;4159;936;REFRIGERANTE LATA SPRITE 350ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;15;R$ 5,00 ;R$ 75,00 ;R$ 2,44 ;36,6;Cartão de Crédito;Delivery;Sorocaba;Jardim Vergueiro
01/05/2023;12:35;4160;946;AGUA MINERAL INDAIA SEM GAS 500ML;BEBIDAS NAO ALCOOLICAS ; AGUA MINERAL;153;R$ 5,28 ;R$ 807,84 ;R$ 1,14 ;174,05;Cartão de Crédito;Presencial;Sorocaba;Jardim Piazza Di Roma
01/05/2023;11:42;4161;902;REFRIGERANTE KS KUAT 290ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;5;R$ 5,49 ;R$ 27,45 ;R$ 1,52 ;7,6;Cartão de Crédito;Delivery;Sorocaba;Jardim São Paulo
01/05/2023;14:21;4162;995;REFRIGERANTE LATA FANTA GUARANA  350ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;20;R$ 6,50 ;R$ 130,00 ;R$ 2,44 ;48,8;Dinheiro;Presencial;Sorocaba;Jardim do Sol
01/05/2023;22:33;4163;934;REFRIGERANTE LATA FANTA LARANJA 350ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;16;R$ 6,50 ;R$ 104,00 ;R$ 2,44 ;39,04;Pix;Delivery;Sorocaba;Campolim
01/05/2023;20:31;4164;931;REFRIGERANTE LATA COCA ZERO 350ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;18;R$ 6,50 ;R$ 117,00 ;R$ 2,77 ;49,81;Cartão de Crédito;Delivery;Votorantim;Jardim Tatiana
01/05/2023;11:02;4165;567;CACHACA YPIOCA OURO EMPALHADA 965ML;BEBIDAS ALCOOLICAS ; CACHACAS;4;R$ 6,90 ;R$ 27,60 ;R$ 1,86 ;7,44;Cartão de Crédito;Presencial;Sorocaba;Jardim Europa
01/05/2023;21:02;4166;651;REFRIGERANTE TONICA SCHWEPPES LATA 350ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;1;R$ 7,00 ;R$ 7,00 ;R$ 2,61 ;2,61;Cartão de Crédito;Presencial;Sorocaba;Jardim Piazza Di Roma
01/05/2023;14:48;4167;2649;REFRIGERANTE COCA COLA 1 LT;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;3;R$ 7,00 ;R$ 21,00 ;R$ 5,56 ;16,68;Pix;Delivery;Votorantim;Jardim Tatiana
01/05/2023;20:43;4168;900;REFRIGERANTE KS COCA COLA 290ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;332;R$ 7,81 ;R$ 2.592,92 ;R$ 2,03 ;673,96;Dinheiro;Presencial;Sorocaba;Jardim Tulipas
01/05/2023;19:55;4169;901;REFRIGERANTE KS COCA COLA ZERO 290ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;185;R$ 7,85 ;R$ 1.452,25 ;R$ 2,03 ;375,55;Cartão de Crédito;Presencial;Votorantim;Jardim Tatiana
01/05/2023;22:00;4170;554;CAMPARI DOSE;BEBIDAS ALCOOLICAS ; DESTILADOS DIVERSOS;9;R$ 7,90 ;R$ 71,10 ;R$ 3,00 ;27;Pix;Presencial;Votorantim;Vila Nova
01/05/2023;13:57;4171;939;REFRIGE GUARANA ANTARTICA ZERO LATA 350ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;28;R$ 8,84 ;R$ 247,52 ;R$ 2,25 ;63;Cartão de Crédito;Presencial;Sorocaba;Campolim
01/05/2023;22:11;4172;867;CERVEJA LATA DEVASSA LAGER 350ML;BEBIDAS ALCOOLICAS ; CERVEJA LONG NECK;1;R$ 9,57 ;R$ 9,57 ;R$ 2,84 ;2,84;Pix;Presencial;Sorocaba;Campolim
01/05/2023;20:23;4173;550;VODKA SMIRNOFF RED DOSE;BEBIDAS ALCOOLICAS ; VODKAS;9;R$ 9,89 ;R$ 89,01 ;R$ 1,89 ;17,03;Cartão de Crédito;Presencial;Sorocaba;Jardim Tulipas
01/05/2023;19:24;4174;962;SUCO COPO GRAVIOLA;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;1;R$ 9,89 ;R$ 9,89 ;R$ 1,94 ;1,94;Pix;Presencial;Sorocaba;Jardim do Sol
01/05/2023;11:08;4175;505;CACHACA YPIOCA 160 ANOS DOSE;BEBIDAS ALCOOLICAS ; CACHACAS;2;R$ 12,86 ;R$ 25,72 ;R$ 5,46 ;10,92;Cartão de Crédito;Presencial;Sorocaba;Vila Serrana
01/05/2023;11:39;4176;807;CERVEJA DEVASSA LAGER 600ML;BEBIDAS ALCOOLICAS ; CERVEJAS 600ML;309;R$ 13,50 ;R$ 4.171,50 ;R$ 4,79 ;1.480,11;Cartão de Crédito;Presencial;Sorocaba;Jardim Vergueiro
01/05/2023;12:25;4177;1911;SOBREMESA PUDIM DE LEITE UND; DOCES ; TORTAS ;4;R$ 14,79 ;R$ 59,16 ;R$ 2,80 ;11,2;Cartão de Crédito;Delivery;Sorocaba;Jardim Vergueiro
01/05/2023;12:08;4178;1120;ENERGETICO RED BULL SUMMER MELANCIA 250ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;10;R$ 14,90 ;R$ 149,00 ;R$ 5,10 ;51;Cartão de Crédito;Delivery;Sorocaba;Jardim Tulipas
01/05/2023;11:08;4179;1901;SOBREMESA CHARLOTE UND; DOCES ; TORTAS ;4;R$ 18,53 ;R$ 74,12 ;R$ 12,60 ;50,4;Cartão de Crédito;Presencial;Sorocaba;Vila Serrana
01/05/2023;19:51;4180;562;LICOR 43 DOSE;BEBIDAS ALCOOLICAS ; DESTILADOS DIVERSOS;5;R$ 19,52 ;R$ 97,60 ;R$ 10,13 ;50,65;Cartão de Crédito;Presencial;Sorocaba;Jardim Tulipas
01/05/2023;14:02;4181;796;COQUETEL SEM ALCOOL PESSEGO FREE;DRINKS; COQUETEIS;1;R$ 19,90 ;R$ 19,90 ;R$ 10,33 ;10,33;Cartão de Crédito;Presencial;Votorantim;Vila Nova
01/05/2023;22:43;4182;139;ENERGETICO MONSTER MELANCY ENERGY LATA 473 ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;1;R$ 19,90 ;R$ 19,90 ;R$ 7,41 ;7,41;Cartão de Crédito;Presencial;Sorocaba;Campolim
01/05/2023;21:47;4183;61;PASTEL QUEIJO 06 UNIDADE;ALIMENTOS; ENTRADAS;74;R$ 21,72 ;R$ 1.607,28 ;R$ 8,05 ;595,42;Cartão de Crédito;Delivery;Votorantim;Vossoroca
01/05/2023;14:25;4184;70;PASTEL CARNE COM AZEITONA 06 UNIDADE;ALIMENTOS; ENTRADAS;30;R$ 24,61 ;R$ 738,30 ;R$ 5,84 ;175,05;Cartão de Crédito;Presencial;Sorocaba;Jardim São Paulo
01/05/2023;12:51;4185;16;MACAXEIRA FRITA;ALIMENTOS; ENTRADAS;37;R$ 27,86 ;R$ 1.030,82 ;R$ 2,29 ;84,79;Dinheiro;Presencial;Sorocaba;Jardim Europa
01/05/2023;14:58;4186;769;COQUETEL APEROL SPRITZ;DRINKS; COQUETEIS;8;R$ 29,84 ;R$ 238,72 ;R$ 13,06 ;104,48;Cartão de Crédito;Presencial;Sorocaba;Jardim Tulipas
01/05/2023;20:06;4187;770;COQUETEL TANQUERAY  TONIC;DRINKS; COQUETEIS;1;R$ 31,90 ;R$ 31,90 ;R$ 13,09 ;13,09;Dinheiro;Presencial;Sorocaba;Campolim
01/05/2023;20:34;4188;774;COQUETEL TANQUERAY  1830;DRINKS; COQUETEIS;1;R$ 31,90 ;R$ 31,90 ;R$ 13,67 ;13,67;Cartão de Crédito;Delivery;Sorocaba;Jardim Piazza Di Roma
01/05/2023;20:02;4189;172;ARROZ DE CAMARAO INDIVIDUAL;ALIMENTOS; PRATOS RISOTOS;11;R$ 35,00 ;R$ 385,00 ;R$ 21,07 ;231,74;Pix;Presencial;Sorocaba;Vila Hortência
01/05/2023;12:00;4190;790;CAIP FRUTA VODKA CIROC;DRINKS; CAIPIROSCAS DE FRUTA;9;R$ 36,90 ;R$ 332,10 ;R$ 21,57 ;194,14;Pix;Presencial;Sorocaba;Jardim Europa
01/05/2023;11:56;4191;265;PEITO DE FRANGO INFANTIL;ALIMENTOS; PRATOS EXECUTIVOS E INFANTIS;4;R$ 38,44 ;R$ 153,76 ;R$ 8,24 ;32,95;Cartão de Crédito;Delivery;Sorocaba;Jardim São Paulo
01/05/2023;20:41;4192;81;BOLINHA DE CARNE DO SOL COM QUEIJO;ALIMENTOS; ENTRADAS;10;R$ 38,71 ;R$ 387,10 ;R$ 5,69 ;56,9;Pix;Delivery;Sorocaba;Jardim Tulipas
01/05/2023;22:02;4193;205;PANELADA 200 GRAMAS;ALIMENTOS; ENTRADAS;4;R$ 38,79 ;R$ 155,16 ;R$ 5,59 ;22,36;Pix;Delivery;Sorocaba;Jardim Piazza Di Roma
01/05/2023;13:17;4194;10;PIABA FRITA;ALIMENTOS; ENTRADAS;23;R$ 39,78 ;R$ 914,94 ;R$ 5,29 ;121,71;Dinheiro;Delivery;Sorocaba;Jardim Vergueiro
